t	x
89.2	1.12213
89.4	1.1324
89.6	1.12792
89.8	1.13851
90	1.15549
90.2	1.16851
90.4	1.1857
90.6	1.18137
90.8	1.15878
91	1.15792
91.2	1.15059
91.4	1.14324
91.6	1.17138
91.8	1.18631
92	1.16422
92.2	1.15996
92.4	1.17844
92.6	1.18392
92.8	1.16766
93	1.13676
93.2	1.10095
93.4	1.12162
93.6	1.1342
93.8	1.12434
94	1.15956
94.2	1.14848
94.4	1.11313
94.6	1.14185
94.8	1.16815
95	1.1568
95.2	1.14108
95.4	1.12544
95.6	1.11552
95.8	1.13557
96	1.13647
96.2	1.12735
96.4	1.14438
96.6	1.13832
96.8	1.14738
97	1.15082
97.2	1.14408
97.4	1.14641
97.6	1.1441
97.8	1.14674
98	1.15973
98.2	1.16364
98.4	1.15592
98.6	1.14597
98.8	1.14097
99	1.15879
99.2	1.14132
99.4	1.11657
99.6	1.11624
99.8	1.12158
100	1.11815
