t	x
45.3	1.08314
45.4	1.08831
45.5	1.0832
45.6	1.07687
45.7	1.06843
45.8	1.06669
45.9	1.07566
46	1.07946
46.1	1.07268
46.2	1.0737
46.3	1.08521
46.4	1.08925
46.5	1.09847
46.6	1.09641
46.7	1.09895
46.8	1.10502
46.9	1.10458
47	1.0993
47.1	1.10172
47.2	1.09951
47.3	1.10136
47.4	1.09435
47.5	1.09399
47.6	1.102
47.7	1.11109
47.8	1.10665
47.9	1.111
48	1.10502
48.1	1.10442
48.2	1.10099
48.3	1.09804
48.4	1.08982
48.5	1.08743
48.6	1.0804
48.7	1.0871
48.8	1.08719
48.9	1.09485
49	1.08614
49.1	1.09783
49.2	1.0991
49.3	1.09878
49.4	1.10266
49.5	1.10602
49.6	1.10317
49.7	1.10342
49.8	1.09767
49.9	1.10544
50	1.10322
50.1	1.08976
50.2	1.08898
50.3	1.08794
50.4	1.08324
50.5	1.07879
50.6	1.07436
50.7	1.07877
50.8	1.07712
50.9	1.07293
51	1.07631
51.1	1.08285
51.2	1.08215
51.3	1.08331
51.4	1.0792
51.5	1.0819
51.6	1.08494
51.7	1.08542
51.8	1.07887
51.9	1.07944
52	1.07553
52.1	1.07379
52.2	1.07749
52.3	1.08612
52.4	1.07923
52.5	1.0958
52.6	1.09945
52.7	1.10366
52.8	1.11258
52.9	1.11494
53	1.10807
53.1	1.10403
53.2	1.09818
53.3	1.09243
53.4	1.08226
53.5	1.07958
53.6	1.08162
53.7	1.08723
53.8	1.10956
53.9	1.10161
54	1.10055
54.1	1.10726
54.2	1.10799
54.3	1.11319
54.4	1.12258
54.5	1.10947
54.6	1.10964
54.7	1.1086
54.8	1.10367
54.9	1.09675
55	1.0873
55.1	1.07976
55.2	1.07563
55.3	1.0781
55.4	1.08583
55.5	1.09678
55.6	1.11164
55.7	1.11629
55.8	1.11216
55.9	1.1178
56	1.12241
56.1	1.12299
56.2	1.11921
56.3	1.11576
56.4	1.11856
56.5	1.12403
56.6	1.1313
56.7	1.1349
56.8	1.12879
56.9	1.12648
57	1.11704
57.1	1.10455
57.2	1.10113
57.3	1.09823
57.4	1.08437
57.5	1.08513
57.6	1.07864
57.7	1.07771
57.8	1.09327
57.9	1.09538
58	1.08355
58.1	1.09774
58.2	1.10713
58.3	1.11388
58.4	1.11961
58.5	1.10998
58.6	1.10101
58.7	1.10897
58.8	1.1122
58.9	1.11809
59	1.1162
59.1	1.12538
59.2	1.12899
59.3	1.13482
59.4	1.13067
59.5	1.11598
59.6	1.10649
59.7	1.10834
59.8	1.09984
59.9	1.09719
60	1.10397
60.1	1.10561
60.2	1.11518
60.3	1.10688
60.4	1.11675
60.5	1.11351
60.6	1.11207
60.7	1.11341
60.8	1.11276
60.9	1.11627
61	1.11793
61.1	1.11402
61.2	1.12327
61.3	1.12914
61.4	1.12383
61.5	1.12514
61.6	1.11504
61.7	1.12347
61.8	1.1197
61.9	1.11166
62	1.10042
62.1	1.10477
62.2	1.10849
62.3	1.12623
62.4	1.12452
62.5	1.12773
62.6	1.12607
62.7	1.12702
62.8	1.12647
62.9	1.12416
63	1.10971
63.1	1.10528
63.2	1.10344
63.3	1.11077
63.4	1.12052
63.5	1.11136
63.6	1.1047
63.7	1.11024
63.8	1.11907
63.9	1.11194
64	1.10596
64.1	1.10708
64.2	1.11106
64.3	1.11463
64.4	1.11387
64.5	1.10132
64.6	1.10732
64.7	1.10816
64.8	1.09204
64.9	1.08942
65	1.08578
65.1	1.09192
65.2	1.10379
65.3	1.1045
65.4	1.10894
65.5	1.12543
65.6	1.13706
65.7	1.13528
65.8	1.12842
65.9	1.12232
66	1.1174
66.1	1.11199
66.2	1.10068
66.3	1.09323
66.4	1.10173
66.5	1.09747
66.6	1.10305
66.7	1.10672
66.8	1.10549
66.9	1.10678
67	1.09481
67.1	1.09278
67.2	1.1031
67.3	1.09926
67.4	1.10532
67.5	1.11597
67.6	1.12913
67.7	1.1357
67.8	1.14399
67.9	1.13628
68	1.12864
68.1	1.12731
68.2	1.12343
68.3	1.11921
68.4	1.1269
68.5	1.12524
68.6	1.12978
68.7	1.14495
68.8	1.14509
68.9	1.14341
69	1.15124
69.1	1.14501
69.2	1.14121
69.3	1.13619
69.4	1.12703
69.5	1.11544
69.6	1.11247
69.7	1.09679
69.8	1.09998
69.9	1.10441
70	1.0975
70.1	1.10307
70.2	1.12961
70.3	1.13546
70.4	1.13477
70.5	1.13811
70.6	1.13607
70.7	1.14704
70.8	1.14576
70.9	1.13012
71	1.12768
71.1	1.12763
71.2	1.12283
71.3	1.11558
71.4	1.09428
71.5	1.09902
71.6	1.10564
71.7	1.11473
71.8	1.11466
71.9	1.10446
72	1.11277
72.1	1.12265
72.2	1.12344
72.3	1.11384
72.4	1.0923
72.5	1.09618
72.6	1.09614
72.7	1.08229
72.8	1.08298
72.9	1.07203
73	1.07559
73.1	1.08787
73.2	1.09585
73.3	1.11274
73.4	1.11697
73.5	1.11953
73.6	1.12632
73.7	1.11932
73.8	1.11877
73.9	1.10072
74	1.10081
74.1	1.10688
74.2	1.11318
74.3	1.11939
74.4	1.12465
74.5	1.12775
74.6	1.13512
74.7	1.13885
74.8	1.14913
74.9	1.14941
75	1.13435
75.1	1.13507
75.2	1.13272
75.3	1.12421
75.4	1.10193
75.5	1.08532
75.6	1.08492
75.7	1.0813
75.8	1.08716
75.9	1.07236
76	1.10607
76.1	1.1179
76.2	1.13253
76.3	1.1295
76.4	1.13279
76.5	1.13171
76.6	1.16122
76.7	1.1513
76.8	1.14722
76.9	1.13246
77	1.13306
77.1	1.1387
77.2	1.12861
77.3	1.12193
77.4	1.11921
77.5	1.11283
77.6	1.12081
77.7	1.12771
77.8	1.12311
77.9	1.12323
78	1.10962
78.1	1.09528
78.2	1.10416
78.3	1.10763
78.4	1.08823
78.5	1.09171
78.6	1.08888
78.7	1.09761
78.8	1.11466
78.9	1.12813
79	1.11559
79.1	1.12769
79.2	1.12678
79.3	1.13116
79.4	1.12323
79.5	1.10826
79.6	1.09359
79.7	1.10394
79.8	1.10289
79.9	1.0978
80	1.09021
80.1	1.10094
80.2	1.09998
80.3	1.09629
80.4	1.0919
80.5	1.1009
80.6	1.11547
80.7	1.1124
80.8	1.17201
