t	x
66.8	1.24129
66.9	1.24137
67	1.24146
67.1	1.24154
67.2	1.24162
67.3	1.2417
67.4	1.24178
67.5	1.24186
67.6	1.24194
67.7	1.24201
67.8	1.24208
67.9	1.24214
68	1.2422
68.1	1.24225
68.2	1.2423
68.3	1.24233
68.4	1.24236
68.5	1.24238
68.6	1.24238
68.7	1.24238
68.8	1.24237
68.9	1.24234
69	1.24231
69.1	1.24226
69.2	1.2422
69.3	1.24212
69.4	1.24204
69.5	1.24194
69.6	1.24183
69.7	1.24171
69.8	1.24158
69.9	1.24144
70	1.24129
70.1	1.24113
70.2	1.24097
70.3	1.24079
70.4	1.24061
70.5	1.24043
70.6	1.24025
70.7	1.24006
70.8	1.23987
70.9	1.23968
71	1.23949
71.1	1.23931
71.2	1.23913
71.3	1.23896
71.4	1.23879
71.5	1.23863
71.6	1.23848
71.7	1.23834
71.8	1.23822
71.9	1.2381
72	1.23799
72.1	1.2379
72.2	1.23783
72.3	1.23776
72.4	1.23772
72.5	1.23768
72.6	1.23767
72.7	1.23766
72.8	1.23768
72.9	1.2377
73	1.23775
73.1	1.2378
73.2	1.23787
73.3	1.23796
73.4	1.23806
73.5	1.23817
73.6	1.23829
73.7	1.23842
73.8	1.23856
73.9	1.23872
74	1.23888
74.1	1.23905
74.2	1.23923
74.3	1.23941
74.4	1.2396
74.5	1.23979
74.6	1.23999
74.7	1.2402
74.8	1.2404
74.9	1.24061
75	1.24082
75.1	1.24103
75.2	1.24124
75.3	1.24146
75.4	1.24167
75.5	1.24189
75.6	1.2421
75.7	1.24231
75.8	1.24253
75.9	1.24274
76	1.24295
76.1	1.24316
76.2	1.24337
76.3	1.24358
76.4	1.24379
76.5	1.244
76.6	1.24421
76.7	1.24441
76.8	1.24462
76.9	1.24482
77	1.24502
77.1	1.24522
77.2	1.24542
77.3	1.24561
77.4	1.24581
77.5	1.246
77.6	1.24619
77.7	1.24637
77.8	1.24656
77.9	1.24673
78	1.24691
78.1	1.24708
78.2	1.24725
78.3	1.24741
78.4	1.24756
78.5	1.24771
78.6	1.24786
78.7	1.24799
78.8	1.24812
78.9	1.24825
79	1.24836
79.1	1.24847
79.2	1.24858
79.3	1.24867
79.4	1.24876
79.5	1.24884
79.6	1.24891
79.7	1.24898
79.8	1.24904
79.9	1.24909
80	1.24913
80.1	1.24917
80.2	1.2492
80.3	1.24923
80.4	1.24925
80.5	1.24926
80.6	1.24927
80.7	1.24928
80.8	1.24928
80.9	1.24928
