t	x
48.4	1.0332
48.5	1.03722
48.6	1.04254
48.7	1.05604
48.8	1.0599
48.9	1.06296
49	1.06003
49.1	1.05875
49.2	1.0647
49.3	1.05712
49.4	1.05507
49.5	1.05924
49.6	1.06508
49.7	1.06744
49.8	1.06423
49.9	1.05547
50	1.04964
50.1	1.03672
50.2	1.03251
50.3	1.02168
50.4	1.02306
50.5	1.02634
50.6	1.02329
50.7	1.03665
50.8	1.04895
50.9	1.06232
51	1.06213
51.1	1.06143
51.2	1.06367
51.3	1.06953
51.4	1.07587
51.5	1.07028
51.6	1.05574
51.7	1.05153
51.8	1.06367
51.9	1.06189
52	1.05472
52.1	1.03522
52.2	1.03563
52.3	1.03727
52.4	1.03738
52.5	1.02602
52.6	1.02821
52.7	1.02794
52.8	1.03078
52.9	1.03367
53	1.04342
53.1	1.04733
53.2	1.05457
53.3	1.05374
53.4	1.06722
53.5	1.06509
53.6	1.06923
53.7	1.05583
53.8	1.06172
53.9	1.06251
54	1.06965
54.1	1.0674
54.2	1.08032
54.3	1.08949
54.4	1.10081
54.5	1.09421
54.6	1.09527
54.7	1.0886
54.8	1.08782
54.9	1.08553
55	1.07729
55.1	1.08558
55.2	1.0846
55.3	1.08489
55.4	1.08422
55.5	1.08294
55.6	1.07618
55.7	1.07646
55.8	1.06198
55.9	1.067
56	1.05892
56.1	1.05758
56.2	1.05208
56.3	1.0594
56.4	1.05465
56.5	1.05675
56.6	1.04864
56.7	1.05078
56.8	1.05642
56.9	1.05762
57	1.04815
57.1	1.05328
57.2	1.05435
57.3	1.06392
57.4	1.05838
57.5	1.05148
57.6	1.05258
57.7	1.05962
57.8	1.05649
57.9	1.06292
58	1.06666
58.1	1.07423
58.2	1.08619
58.3	1.08154
58.4	1.07459
58.5	1.06668
58.6	1.05106
58.7	1.03579
58.8	1.03778
58.9	1.02731
59	1.02755
59.1	1.02604
59.2	1.03483
59.3	1.05258
59.4	1.07209
59.5	1.06561
59.6	1.06736
59.7	1.08053
59.8	1.09044
59.9	1.08753
60	1.07408
60.1	1.07569
60.2	1.06833
60.3	1.06912
60.4	1.05847
60.5	1.06632
60.6	1.06202
60.7	1.07561
60.8	1.05431
60.9	1.06556
61	1.06715
61.1	1.06723
61.2	1.0512
61.3	1.05646
61.4	1.05136
61.5	1.07109
61.6	1.07376
61.7	1.07716
61.8	1.07562
61.9	1.08025
62	1.07924
62.1	1.06882
62.2	1.05673
62.3	1.04939
62.4	1.03959
62.5	1.04694
62.6	1.05509
62.7	1.05084
62.8	1.05512
62.9	1.06309
63	1.06341
63.1	1.06663
63.2	1.05558
63.3	1.04178
63.4	1.03853
63.5	1.0289
63.6	1.02082
63.7	1.01722
63.8	1.01975
63.9	1.02555
64	1.03423
64.1	1.04259
64.2	1.05768
64.3	1.05532
64.4	1.05413
64.5	1.0422
64.6	1.03513
64.7	1.03442
64.8	1.02408
64.9	1.02055
65	1.02801
65.1	1.04884
65.2	1.06277
65.3	1.07146
65.4	1.08113
65.5	1.09117
65.6	1.09891
65.7	1.10307
65.8	1.08807
65.9	1.07773
66	1.06916
66.1	1.05777
66.2	1.06049
66.3	1.05023
66.4	1.04329
66.5	1.04526
66.6	1.05677
66.7	1.0623
66.8	1.06573
66.9	1.06679
67	1.06438
67.1	1.06595
67.2	1.05458
67.3	1.05407
67.4	1.05091
67.5	1.04181
67.6	1.03468
67.7	1.04292
67.8	1.03877
67.9	1.04258
68	1.04137
68.1	1.04207
68.2	1.04668
68.3	1.03923
68.4	1.03725
68.5	1.03751
68.6	1.04262
68.7	1.04551
68.8	1.05365
68.9	1.04442
69	1.05625
69.1	1.05181
69.2	1.04929
69.3	1.05591
69.4	1.05667
69.5	1.0501
69.6	1.05752
69.7	1.0604
69.8	1.04645
69.9	1.0517
70	1.04989
70.1	1.04543
70.2	1.05046
70.3	1.06167
70.4	1.05636
70.5	1.07772
70.6	1.06381
70.7	1.05549
70.8	1.05469
70.9	1.04383
71	1.04166
71.1	1.04196
71.2	1.04419
71.3	1.06635
71.4	1.07256
71.5	1.06888
71.6	1.08018
71.7	1.06885
71.8	1.07095
71.9	1.06387
72	1.0564
72.1	1.0682
72.2	1.08186
72.3	1.08592
72.4	1.09443
72.5	1.09052
72.6	1.08727
72.7	1.08653
72.8	1.0677
72.9	1.03791
73	1.02443
73.1	1.02193
73.2	1.01502
73.3	1.02056
73.4	1.04109
73.5	1.04367
73.6	1.0547
73.7	1.06392
73.8	1.05749
73.9	1.07088
74	1.06516
74.1	1.03657
74.2	1.04442
74.3	1.05811
74.4	1.0675
74.5	1.07053
74.6	1.05792
74.7	1.0639
74.8	1.06389
74.9	1.04896
75	1.01686
75.1	1.00718
75.2	0.9905
75.3	0.98669
75.4	0.9792
75.5	0.99497
75.6	1.00462
75.7	1.04411
75.8	1.03863
75.9	1.0552
76	1.05409
76.1	1.06401
76.2	1.07291
76.3	1.06695
76.4	1.05346
76.5	1.0618
76.6	1.07705
76.7	1.08966
76.8	1.07875
76.9	1.06035
77	1.07457
77.1	1.07463
77.2	1.0702
77.3	1.05361
77.4	1.05072
77.5	1.05431
77.6	1.06211
77.7	1.05487
77.8	1.05099
77.9	1.05266
78	1.05983
78.1	1.06136
78.2	1.07016
78.3	1.07042
78.4	1.07936
78.5	1.06864
78.6	1.06729
78.7	1.05815
78.8	1.05824
78.9	1.04183
79	1.03678
79.1	1.0353
79.2	1.04244
79.3	1.03527
79.4	1.0322
79.5	1.03455
79.6	1.03736
79.7	1.0311
79.8	1.01829
79.9	1.03166
80	1.02299
